spotify_track_uri,play_count,first_play,last_play,avg_ms_played,skip_rate,shuffle_rate,recency_days,repeat_within_30d,repeat_probability,track_name,artist_name,album_name
4jKBjyOdVKfmyauxwW8QUs,1,2020-04-04 06:33:15,2020-04-04 06:33:15,298786.0,0.0,1.0,0,0,9.7441094e-05,Ain't Much Left of Me,Blackberry Smoke,The Whippoorwill
4jKlF0cSp9v3c6fLI7LDZ5,1,2021-09-23 06:23:01,2021-09-23 06:23:01,171177.0,0.0,1.0,0,0,6.834299e-05,Niña,Reik,Reik
4jNtldKLGJzOvHn1HLV5Ro,1,2021-01-05 15:47:41,2021-01-05 15:47:41,113286.0,0.0,0.0,0,0,0.0002036255,Black Mud Part II,The Black Keys,Brothers
4jOGMiqJBMiP23KEjhyaJ6,2,2016-08-26 06:09:24,2016-08-26 20:55:55,172373.0,0.0,1.0,0,1,0.9988883,Ramblin' On My Mind,Robert Johnson,King Of The Delta Blues
4jOlYUMMsCacMm3xcrYRLl,1,2022-06-28 18:57:54,2022-06-28 18:57:54,202386.0,0.0,0.0,0,0,8.824105e-05,"The Four Seasons: Concerto No. 1 in E Major, RV 269 ""La primavera"" (spring): I. Allegro",Antonio Vivaldi,Vivaldi: The Four Seasons • Concertos for Bassoon & Violin 'in tromba marina'
4jXXFZtmxoYU15WKTIiYrE,22,2017-01-02 19:36:58,2024-01-26 00:20:21,29433.090909090908,0.045454545454545456,0.9545454545454546,2579,0,2.9747856e-05,Matchbox - Remastered 2009,The Beatles,Past Masters
4jXl6VtkFFKIt3ycUQc5LT,1,2021-02-21 03:23:25,2021-02-21 03:23:25,170343.0,0.0,0.0,0,0,9.806152e-05,Circles,Mac Miller,Circles
4jXvLe7ERO8yIYETDZGU0m,2,2023-01-02 23:20:19,2023-01-23 18:58:45,191869.0,0.0,1.0,20,1,0.9988226,Brookline,Finlep,Farewell Summer
4jZ289OoY2FIgkX8bqAKm6,1,2018-12-05 06:30:02,2018-12-05 06:30:02,208795.0,0.0,1.0,0,0,7.210085e-05,Amour défendu,Mireille Mathieu,Une vie d'amour
4jcCh4sq5crnjj68GUOEda,1,2021-04-25 00:07:12,2021-04-25 00:07:12,357.0,0.0,1.0,0,0,6.517772e-05,¿Por qué te conocí?,Luis Miguel,¡MÉXICO Por Siempre!
4jcxBTrNvyqMJdMDyyjdYV,2,2021-09-16 04:38:18,2021-09-25 09:05:41,140137.5,0.0,0.5,9,1,0.99973494,Dime Cómo Quieres,Christian Nodal,AYAYAY!
4jdtLLyEL7wY0TlCdMKhxq,40,2016-12-13 17:35:56,2024-10-13 00:42:41,81561.625,0.05,0.975,2860,0,5.1634826e-05,Sad-Eyed Lady of the Lowlands,Bob Dylan,Blonde On Blonde
4ji7STTkv5SiHkmf0KAJGF,2,2015-08-07 20:53:32,2015-09-01 00:55:55,1992.0,1.0,1.0,24,1,0.9987703,Cheerleader (Felix Jaehn Remix) - Radio Edit,OMI,Cheerleader
4jikVslCvDrDysc3p4tFHM,17,2022-10-28 15:46:55,2023-08-09 21:55:43,137304.70588235295,0.29411764705882354,0.23529411764705882,285,0,2.6823405e-05,Vendedora de Caricias,Panteon Rococo,Panteón Rococó
4joiWvli4qJVEW6qZV2i2J,71,2016-12-01 21:39:45,2024-09-12 02:23:02,63337.45070422535,0.0,0.8450704225352113,2841,0,0.00016545561,All My Loving - Remastered 2009,The Beatles,With The Beatles
4jptQwyaHK6SmHlUMClolD,1,2019-06-27 00:13:04,2019-06-27 00:13:04,240235.0,0.0,1.0,0,0,9.7441094e-05,A la Sombra de un León,Ana Belén,Los Grandes Exitos... Y Mas
4jqD06p0XjTw6K4QHo9xSO,1,2018-09-27 01:08:32,2018-09-27 01:08:32,121999.0,0.0,0.0,0,0,0.00016753911,"I'm Gonna Sit Right Down And Cry (Over You) - Live At The BBC For ""Pop Go The Beatles"" / 6th August, 1963",The Beatles,Live At The BBC
4jwZZX8J8eN3w0FOK4FCI3,13,2019-12-10 02:21:24,2024-11-22 17:44:35,110640.53846153847,0.07692307692307693,0.9230769230769231,1809,0,4.7450085e-05,It's Beginning to Look Like Christmas,Johnny Mathis,Christmas Eve With Johnny Mathis
4jyZ3I1hYRcOkI8RJhxgCb,6,2016-10-17 23:57:59,2017-05-24 01:39:36,247407.83333333334,0.0,0.8333333333333334,218,0,0.00035869677,Over,Kings of Leon,WALLS
4k0MEDp6V71N0sbGbSiGwk,2,2023-08-13 06:51:25,2024-03-21 23:43:23,157120.0,0.0,0.5,221,0,8.281299e-05,Epitafio,Caloncho,Epitafio
4k3mO0e5PIza3uk899NTcy,1,2019-06-27 23:02:16,2019-06-27 23:02:16,196302.0,0.0,0.0,0,0,8.824105e-05,My Valentine,Paul McCartney,Pure McCartney
4k4jCkol5UCP41CfUyjC8m,14,2022-05-23 07:29:17,2024-11-28 21:20:19,172859.57142857142,0.14285714285714285,0.42857142857142855,920,0,2.7504118e-05,Happiness,The Black Keys,Dropout Boogie
4k5UZm89ZX0YAHUp55zpt9,1,2017-05-06 01:08:11,2017-05-06 01:08:11,476690.0,0.0,1.0,0,0,9.7441094e-05,We (feat. CeeLo Green),Mac Miller,The Divine Feminine
4k9pqSKBHYdTGjzNeRyQ0o,40,2016-12-05 03:36:05,2023-12-17 00:10:58,78800.775,0.025,0.875,2567,0,5.1634826e-05,How? - Remastered 2010,John Lennon,Imagine
4kAgnAL4WKx7YqnlL2fvMh,25,2019-06-18 02:21:10,2022-02-22 00:55:16,186653.48,0.0,0.44,979,0,5.7850295e-05,Smile Like You Mean It,The Killers,Hot Fuss
4kAtRwNRLMKuoCbxMSxUGI,5,2015-10-05 03:22:19,2016-06-08 21:25:48,3723.2,0.8,1.0,247,0,5.6181965e-05,Noche De Sexo,Wisin & Yandel,Pa'l Mundo
4kBHkMR1QpPeSgreGYNLr1,5,2017-12-15 03:15:45,2018-11-18 16:59:00,144065.0,0.0,0.8,338,0,0.00020903151,Rudolph The Red-Nosed Reindeer,Ella Fitzgerald,Ella Wishes You A Swinging Christmas
4kDTvLhGF29gFsqceuxBSC,81,2016-07-05 05:41:53,2024-10-15 03:19:51,184487.0864197531,0.037037037037037035,0.7037037037037037,3023,0,2.467589e-05,Not Today,Imagine Dragons,Me Before You
4kIr2w2zneR3hP3e1xqT7I,1,2020-12-11 07:40:22,2020-12-11 07:40:22,268866.0,0.0,0.0,0,0,0.00014690189,Vienes Con el Sol,Alejandro Filio,En Directo
4kJrkLeKozT96AUN5zEGub,1,2021-04-24 19:31:40,2021-04-24 19:31:40,3628.0,0.0,1.0,0,0,6.517772e-05,Hopelessly Devoted To You,Royal Philharmonic Orchestra,Themes For Lovers
4kKSlMh7z0ogR9EAtmKuXl,1,2023-05-01 05:43:32,2023-05-01 05:43:32,142680.0,0.0,0.0,0,0,0.000109377615,Me Dicen El Coyote,El Coyote Y Su Banda Tierra Santa,Decimo Aniversario
4kKdvXD0ez7jp1296JmAts,4,2019-12-10 02:16:28,2023-12-28 17:36:18,117230.75,0.0,1.0,1479,0,0.00027141793,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,Christmas Songs by Sinatra
4kN7ENdttMzcvcLxFw1Bw4,7,2015-08-06 06:23:18,2015-12-03 22:22:16,1439.5714285714287,1.0,1.0,119,0,5.773946e-05,Learnin' The Blues,Frank Sinatra,Ultimate Sinatra
4kO7mrAPfqIrsKwUOK5BFx,1,2013-07-08 03:20:36,2013-07-08 03:20:36,12846.0,0.0,0.0,0,0,0.00011784961,Midnight City,M83,"Hurry Up, We're Dreaming"
4kP50JQmyFrl9pLSmnFPZr,1,2015-11-13 06:56:37,2015-11-13 06:56:37,76176.0,1.0,1.0,0,0,0.0001826426,All In It,Justin Bieber,Purpose
4kP69y3GKHi9tXckfgp4bK,1,2017-07-01 16:51:15,2017-07-01 16:51:15,82391.0,0.0,0.0,0,0,0.0002036255,For Once In My Life,Stevie Wonder,For Once In My Life
4kPjycSu2K6IAlVVu5TuwP,1,2023-01-27 18:36:45,2023-01-27 18:36:45,380133.0,0.0,0.0,0,0,0.00014690189,Flow,Anja Lechner,Flow
4kQfMBI8uhyyF3kRu9rV4F,1,2021-04-29 17:30:28,2021-04-29 17:30:28,248501.0,0.0,0.0,0,0,0.00014690189,We're On Our Way Now,Noel Gallagher's High Flying Birds,We're On Our Way Now
4kRcTEWYGAS4eYdIgMawjG,1,2019-05-26 00:35:15,2019-05-26 00:35:15,1520.0,0.0,0.0,0,0,0.00011784961,Ringtone,"""Weird Al"" Yankovic",Alpocalypse
4kSgfg7Onjho66CRdBNIEV,1,2023-01-03 02:04:05,2023-01-03 02:04:05,123156.0,0.0,1.0,0,0,6.89773e-05,Dedicatoria,Enrique Granados,Dedicatoria
4kTd0TND65MUY4BlcmJ2cM,13,2017-07-06 04:49:23,2018-08-05 04:18:34,51340.692307692305,0.0,0.8461538461538461,394,0,0.00015537537,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM
4kV4N9D1iKVxx1KLvtTpjS,2,2021-08-29 08:21:15,2021-09-11 08:42:25,190440.0,0.0,1.0,13,1,0.9988226,"break up with your girlfriend, i'm bored",Ariana Grande,"thank u, next"
4kXWocXyn14WLWO9il2yt0,2,2021-06-25 16:08:03,2021-06-30 21:13:34,142106.0,0.0,0.0,5,1,0.9997489,Peace and Love,Keuning,A Mild Case of Everything
4kaDCOKdPt1GRrNGkCZlsn,3,2018-09-10 19:51:17,2018-09-18 14:04:53,313825.0,0.0,0.6666666666666666,7,1,0.9983467,Band On The Run - Remastered 2010,Paul McCartney,Band On The Run
4kbYevkszYmMhoQcwnR7cZ,4,2021-02-22 18:25:28,2021-11-06 21:33:30,138993.75,0.0,1.0,257,0,0.00040779758,I Will Wait,Mumford & Sons,Babel
4kbj5MwxO1bq9wjT5g9HaA,48,2015-08-25 00:43:03,2024-10-19 19:21:55,82748.77083333333,0.22916666666666666,0.7291666666666666,3343,0,4.521114e-05,Shut Up and Dance,WALK THE MOON,TALKING IS HARD
4kdjHU5lzooUP7kkzQqX0Q,5,2017-03-26 14:17:58,2023-07-02 09:39:35,158034.2,0.0,1.0,2288,0,0.00026226358,Zonnestraal,De Hofnar,Zonnestraal
4keAoywVf4jxRvXU7ON0hV,1,2015-09-02 01:58:00,2015-09-02 01:58:00,145893.0,0.0,1.0,0,0,5.3361004e-05,Salad Days,Mac DeMarco,Salad Days
4keyrrn772VMxfX5SgU5OE,1,2015-08-05 23:17:10,2015-08-05 23:17:10,70730.0,1.0,1.0,0,0,0.0001826426,Proud Mary - Live,Elvis Presley,Elvis Sings
4kf33kU0KAlkNBK9pNbYNU,1,2023-05-26 17:20:07,2023-05-26 17:20:07,249693.0,0.0,0.0,0,0,0.00014690189,When You Look Me In The Eyes,Jonas Brothers,Jonas Brothers
4kfWVJanjP56eb4FYDozxt,2,2017-01-10 22:11:49,2017-04-03 13:23:12,1135.0,0.0,1.0,82,0,3.0821357e-05,Dangerous Animals,Arctic Monkeys,Humbug
4khWEpnaijN0G1x019Uzdr,2,2018-11-20 17:23:51,2018-11-25 22:58:47,137926.0,0.0,0.5,5,1,0.99973494,No Se Va,Morat,Balas Perdidas
4kiT4Uvkc57Z3fub3FLMnF,1,2021-05-03 16:26:49,2021-05-03 16:26:49,158640.0,0.0,1.0,0,0,4.2584154e-05,La Vie en Rose,Richard Clayderman,Essential Love Songs
4kln61xMRKk2bwgrCXY4cV,1,2021-11-30 08:01:57,2021-11-30 08:01:57,230781.0,0.0,0.0,0,0,0.0001042026,Long As I Can See the Light (with My Morning Jacket ),John Fogerty,Wrote A Song For Everyone
4kn66ucNWyuNVf4DCXDpvl,1,2018-11-21 23:19:49,2018-11-21 23:19:49,130033.0,0.0,0.0,0,0,0.00018648822,Piggies - Take 12 / Instrumental Backing Track,The Beatles,The Beatles
4knL4iPxPOZjQzTUlELGSY,1,2023-07-02 00:22:32,2023-07-02 00:22:32,276333.0,0.0,1.0,0,0,9.7441094e-05,Rake It Up (feat. Nicki Minaj),Yo Gotti,I Still Am
4kuQJb8ghj6268fBTtB3bX,1,2020-08-14 04:51:15,2020-08-14 04:51:15,226520.0,0.0,0.0,0,0,0.0001042026,Ganas de Ti,Wisin & Yandel,Ganas de Ti
4kwclHRtcMJLza1W39BSMB,1,2020-10-05 20:19:42,2020-10-05 20:19:42,310.0,0.0,0.0,0,0,0.00011784961,Introducing Colin,John Williams,Harry Potter and The Chamber of Secrets/ Original Motion Picture Soundtrack
4kwsk1FTbZf5yTTtnMaELv,34,2021-09-05 22:22:22,2024-11-10 23:33:45,192843.23529411765,0.029411764705882353,0.7058823529411765,1162,0,1.9570272e-05,I'm Gonna Be Somebody,Jack Mack,The Best of Jack Mack & The Heart Attack
4kx0y4fd5vXuKstek2ELAg,12,2019-04-07 16:35:06,2024-11-08 22:23:21,87452.5,0.25,0.9166666666666666,2042,0,4.7450085e-05,Human - Live From The Royal Albert Hall / 2009,The Killers,Live From The Royal Albert Hall
4l4QkFCJ8BiY9O1qxfu7hb,1,2016-12-19 18:49:50,2016-12-19 18:49:50,73212.0,0.0,0.0,0,0,0.0002036255,Let's Fall in Love,Frank Sinatra,Kiss Me - Love Songs for Lovers
4l7aryEsduuO7tQU8ZY46e,1,2021-08-31 19:55:11,2021-08-31 19:55:11,207587.0,0.0,0.0,0,0,0.000113632545,I'm Goin' Down - Recorded at Electric Lady Studios NYC,Vampire Weekend,Spotify Singles
4l8f1sX5rJyUphT1PfG98v,2,2019-06-28 13:44:06,2019-08-14 14:18:15,199783.0,0.0,0.0,47,0,0.00013471347,Every Little Thing,The Black Keys,"""Let's Rock"""
4l9U48GdTIfjlHQLV1lUbn,1,2017-08-25 23:26:05,2017-08-25 23:26:05,45001.0,0.0,1.0,0,0,9.480463e-05,"Get Schwifty (From ""Rick and Morty"")",Club Unicorn,"Get Schwifty (From ""Rick and Morty"")"
4l9fOpDy6cqwaXSsl5l48v,2,2021-01-26 17:17:52,2021-02-02 17:58:04,252959.0,0.0,0.0,7,1,0.99982077,Cinnamon,The Long Winters,When I Pretend To Fall
4l9urqOK8dWcusztCv3PSB,22,2016-09-04 07:12:17,2019-01-31 19:59:17,64908.045454545456,0.0,0.9090909090909091,879,0,0.00016545561,White Light/White Heat,The Velvet Underground,White Light / White Heat
4lAZKCxapw62GZhaAtZz78,1,2019-11-16 18:45:55,2019-11-16 18:45:55,33902.0,0.0,0.0,0,0,0.00011784961,Wandering Star,Noel Gallagher's High Flying Birds,Wandering Star
4lCTpXPWIG8sJEp02cvKkU,16,2021-02-10 20:49:06,2023-04-07 09:44:40,146782.0625,0.0625,0.3125,785,0,2.6823405e-05,Drunk On The Moon,Tom Waits,The Heart Of Saturday Night
4lCv7b86sLynZbXhfScfm2,1,2015-08-12 06:06:57,2015-08-12 06:06:57,1346.0,1.0,0.0,0,0,0.00010644602,Firework,Katy Perry,Teenage Dream: The Complete Confection
4lHQCzdK3VdYQvQZnnRouG,23,2022-04-27 05:04:52,2023-02-02 23:20:29,154066.04347826086,0.0,0.43478260869565216,281,0,6.327854e-05,Alone Again (Naturally),Gilbert O'Sullivan,Back to Front
4lJ6YVXQ0jUk5ILu0PSrA4,1,2021-06-10 19:14:49,2021-06-10 19:14:49,214080.0,0.0,0.0,0,0,0.000113632545,Ooh La La,Faces,Ooh La La
4lKg94fHZZ3pozsNFTew2x,7,2021-08-12 13:21:27,2021-08-28 01:44:00,205929.0,0.0,0.0,15,1,0.99954575,How Dare You Want More,Bleachers,Take the Sadness Out of Saturday Night
4lLR5MdqQx2d2jS0VEScUW,1,2020-07-23 04:29:11,2020-07-23 04:29:11,168742.0,0.0,1.0,0,0,4.878148e-05,III. Life: The Biggest Troll [Andrew Auernheimer],Childish Gambino,Because the Internet
4lLtanYk6tkMvooU0tWzG8,28,2016-12-10 03:42:25,2024-09-12 02:01:33,64731.25,0.0,0.9285714285714286,2832,0,0.00016545561,Grenade,Bruno Mars,Doo-Wops & Hooligans
4lMwlBtIrYootJyUTTs3SE,1,2021-01-12 01:23:31,2021-01-12 01:23:31,161982.0,0.0,1.0,0,0,4.2584154e-05,Taking Pictures Of You,The Kooks,Junk Of The Heart
4lPJoKw24HizeIcDLqaWeE,4,2015-10-27 21:13:21,2022-11-25 03:52:29,95326.0,0.5,1.0,2585,0,0.00012490859,Trampled Under Foot - Remaster,Led Zeppelin,Physical Graffiti
4lSs7nqYqxXjWiiNehh3Ji,1,2021-09-23 01:07:14,2021-09-23 01:07:14,269735.0,0.0,1.0,0,0,9.7441094e-05,Rara Bien,Rupatrupa,Directo en Sdma
4lV4rSToJeG9gqpvkpgnkz,36,2015-08-28 01:47:32,2024-11-10 20:04:12,119273.69444444444,0.08333333333333333,0.9722222222222222,3362,0,3.761051e-05,Tommy Chong,Blue Scholars,Cinemetropolis
4lYemy3VZzRUrFALAu1jFG,16,2015-09-01 02:48:48,2019-09-05 18:09:02,56672.3125,0.1875,0.9375,1465,0,6.7604175e-05,Ordinary Love,U2,Mandela – Long Walk To Freedom (Original Motion Picture Soundtrack)
4lcWtCkmRdmMXhXOnDt96e,1,2023-05-02 00:14:33,2023-05-02 00:14:33,526570.0,0.0,0.0,0,0,0.00014690189,"Paint My Heart - Live at The Forum, 2019",The Teskey Brothers,Live at the Forum
4lerOTNr2tFWJCAmmhymhi,5,2017-07-21 18:28:35,2017-10-25 13:44:12,56779.4,0.0,0.6,95,0,0.00017731078,No Me Doy Por Vencido,Luis Fonsi,Palabras Del Silencio
4lg0h4AJhPMxbO3VMpbUqS,54,2020-10-05 18:10:50,2024-11-07 19:37:05,247846.57407407407,0.07407407407407407,0.2037037037037037,1494,0,0.00010202328,Harry's Wondrous World - Extended Version,John Williams,Harry Potter and The Sorcerer's Stone Original Motion Picture Soundtrack
4lhhYqzREcts4uOOqWHjRJ,1,2023-05-01 21:57:35,2023-05-01 21:57:35,7175.0,1.0,0.0,0,0,0.00010644602,Apollo,St. Paul & The Broken Bones,Young Sick Camellia
4li9KmEUg6RVrAe1Y4p86W,1,2020-04-17 14:41:45,2020-04-17 14:41:45,207654.0,0.0,0.0,0,0,0.000113632545,As It Was,Hozier,"Wasteland, Baby!"
4llK75pXNWZz6KAho2Gp16,5,2018-11-09 00:46:36,2019-02-22 17:50:09,157570.4,0.0,1.0,105,0,0.00026226358,She Will Be Loved - Radio Mix,Maroon 5,Songs About Jane: 10th Anniversary Edition
4lpeIvdkl9XAwDaKCxhPU7,1,2019-12-31 22:25:38,2019-12-31 22:25:38,189546.0,0.0,1.0,0,0,5.0889877e-05,Carta a Eufemia - Remastered,Pedro Infante,Selección Especial
4ltC6PrqkTtpcRNi5lvS4z,93,2016-12-02 06:45:21,2024-10-21 02:48:35,109985.32258064517,0.03225806451612903,0.6451612903225806,2879,0,3.9308685e-05,No Reply - Remastered 2009,The Beatles,Beatles For Sale
4lvb5gc7WFy1tUXqoFYn3m,1,2023-01-23 18:09:04,2023-01-23 18:09:04,121000.0,0.0,1.0,0,0,6.89773e-05,A Dream of Green,Ken Verheecke,A Dream of Green
4lxaurdMyGkt1tOrdwRoVO,1,2017-01-21 01:00:16,2017-01-21 01:00:16,1552.0,0.0,1.0,0,0,6.517772e-05,Little Black Dress,One Direction,Midnight Memories (Deluxe)
4lyPFIEm0pcLtBgtsNDNhU,1,2021-03-09 18:39:11,2021-03-09 18:39:11,317743.0,0.0,0.0,0,0,0.00014690189,The Music Of The Night,Andrew Lloyd Webber,Highlights From The Phantom Of The Opera
4m0Vgr48VFaMYw0Sp1ozJu,33,2016-11-28 07:56:57,2020-10-27 06:16:50,68184.09090909091,0.0,0.9090909090909091,1428,0,0.00016545561,Bodysnatchers,Radiohead,In Rainbows
4m22GKpnkjaia0FkMjPbED,1,2016-08-26 12:45:33,2016-08-26 12:45:33,23945.0,0.0,1.0,0,0,6.517772e-05,Stop Breakin' Down Blues,Robert Johnson,King Of The Delta Blues
4m5A5meIueOcDBpbqGvkQB,1,2017-04-07 12:31:23,2017-04-07 12:31:23,82779.0,0.0,1.0,0,0,0.00010291303,Me Enamoré,Shakira,Me Enamoré
4m5mII1zPvFeQ7JnzDywIC,17,2017-04-12 12:49:06,2019-11-04 15:29:43,70931.88235294117,0.0,0.8823529411764706,936,0,0.00016545561,As She's Walking Away (feat. Alan Jackson),Zac Brown Band,You Get What You Give
4mAqi6u1SE9FwugGOe6Lgt,2,2016-08-05 20:31:11,2016-08-06 00:28:14,252846.5,0.0,0.5,0,1,0.999463,Key To The Highway - B.B. King’s Blues Clubs,B.B. King,Ladies And Gentlemen… Mr. B.B. King
4mFe5Dps693mNeAvnyT09T,2,2020-11-10 17:50:45,2020-11-10 17:51:16,117832.5,0.0,0.0,0,1,0.9995571,You Go To My Head,Paul Moretti Trio,Cheek To Cheek
4mGncEmMaW8nN84fzJXEvM,2,2018-12-05 05:47:57,2018-12-05 05:48:00,18139.5,0.0,1.0,0,1,0.99864894,"Nous, comme des fous",Mireille Mathieu,Une vie d'amour
4mGrWfDISjNjgeQnH1B8IE,41,2023-05-01 04:08:01,2024-04-09 18:47:00,161443.51219512196,0.1951219512195122,0.43902439024390244,344,0,2.315347e-05,Primera Cita,Carin Leon,Primera Cita
4mHK7fzZgyqB71yTG8gNzA,13,2015-09-27 22:36:04,2015-10-08 00:48:28,39094.0,1.0,0.5384615384615384,10,1,0.999102,Prendelo,Fuego,Prendelo
4mJqWyqwexw8oY1wwmUYFh,1,2022-08-01 18:00:45,2022-08-01 18:00:45,165773.0,0.0,0.0,0,0,7.324227e-05,"Delibes: Coppélia, Act I: No. 1, Valse",Léo Delibes,Delibes: Coppélia
4mLNKhegKIkYjBD5jJ2BES,1,2015-12-05 20:30:50,2015-12-05 20:30:50,1016.0,1.0,1.0,0,0,7.279815e-05,Sentimental Journey,Emmy Rossum,Sentimental Journey
4mLSnHWUQNsaJ8ZeF44jBi,2,2015-10-10 17:20:31,2015-10-10 17:23:47,98854.0,0.5,1.0,0,1,0.99940634,Vince The Loveable Stoner,The Fratellis,Costello Music
4mNAXijCrADoYugzW4dhy7,8,2016-06-02 20:24:39,2016-08-06 18:16:53,96151.0,0.125,1.0,64,0,4.951624e-05,The World Is Watching,Two Door Cinema Club,Beacon
4mQdVD2eBGEJ93WbAeVGdu,2,2021-02-02 18:14:20,2021-02-10 23:36:20,184134.0,0.0,0.0,8,1,0.9997315,You Ain't Goin' Nowhere,Glen Hansard,I'm Not There (Music From The Motion Picture)
4mRSbPLnOm54ttkTYvxxSY,1,2021-07-01 20:12:19,2021-07-01 20:12:19,281009.0,0.0,1.0,0,0,9.7441094e-05,Decks Dark,Radiohead,A Moon Shaped Pool
4mRirDpCf3JXPxusUEUrxE,1,2015-06-24 23:47:56,2015-06-24 23:47:56,18253.0,1.0,1.0,0,0,7.279815e-05,Rock Me Baby,B.B. King,Deuces Wild
4mTd21pyWajN252LcouVIm,1,2021-08-12 03:53:06,2021-08-12 03:53:06,42752.0,0.0,0.0,0,0,0.00011784961,Sleeping On My Dreams,Jacob Collier,Djesse Vol. 3
4mU5iXHeLgbR94siF7p1sY,1,2016-12-29 23:33:41,2016-12-29 23:33:41,237573.0,0.0,0.0,0,0,0.00014690189,Six Feet Under,The Weeknd,Starboy
4mVLzFbc3gaCoWCEENLouc,1,2024-01-21 01:10:38,2024-01-21 01:10:38,258333.0,0.0,0.0,0,0,0.00014690189,Domino Dancing,Pet Shop Boys,Discography - Complete Singles Collection
4mVWOXS9KKhvDIdmkYUBOQ,1,2021-06-09 20:24:23,2021-06-09 20:24:23,351773.0,0.0,1.0,0,0,9.7441094e-05,Urge for Going - 2008 Remaster,Tom Rush,The Circle Game [Expanded & Remastered]
4mWahKerLaVddUjb8d1Q4Q,2,2017-09-22 17:22:40,2017-10-03 23:27:39,21163.5,0.0,0.0,11,1,0.999764,The Man Who Sold the World - 2015 Remaster,David Bowie,The Man Who Sold the World - 2015 Remaster
4mZyVmS6EPzf7CPlhnYltm,1,2021-08-31 21:19:37,2021-08-31 21:19:37,326459.0,0.0,0.0,0,0,0.00014690189,Going to California,Pressing Strings,Going to California
4mb5EauU1IhqyiwgsUOQBd,1,2020-12-11 07:35:53,2020-12-11 07:35:53,47960.0,0.0,0.0,0,0,0.00017141472,Vienes Con el Sol,Alejandro Filio,Un Secreto a Voces
4mityPmJpqtHea3y9qZLg6,1,2021-01-28 22:09:36,2021-01-28 22:09:36,3118.0,0.0,1.0,0,0,6.517772e-05,What You Don't Do,Lianne La Havas,Blood
4mltZKc7hEiu24VQO3s7Pf,4,2023-07-18 16:44:31,2024-03-21 22:23:44,141276.25,0.25,0.25,247,0,4.376132e-05,Como éramos antes,Caloncho,Buen Pez
4mmkhcEm1Ljy1U9nwtsxUo,1,2024-10-25 16:40:15,2024-10-25 16:40:15,221226.0,0.0,0.0,0,0,0.0001292789,Through The Wire,Kanye West,The College Dropout
4monOnYw9kcBAAIJhzc0Mf,1,2016-06-02 16:48:19,2016-06-02 16:48:19,580.0,0.0,0.0,0,0,0.00011784961,Tu Tan Lejos,Angel Y Khriz,Tu Tan Lejos
4mrVwQQiv8AkXoJWehbWsK,1,2022-03-22 18:07:30,2022-03-22 18:07:30,266752.0,0.0,1.0,0,0,9.7441094e-05,Landed,Ben Folds,Songs For Silverman
4mtracN0MNSzOGPHod4yIi,25,2020-06-17 14:50:35,2021-01-14 15:30:20,251151.68,0.0,0.64,211,0,5.946073e-05,My Own Soul’s Warning,The Killers,My Own Soul's Warning
4mzBH5tCKO6lHqRN3awTJC,14,2020-01-22 06:52:12,2020-10-16 17:23:00,333024.28571428574,0.0,0.7142857142857143,268,0,5.863553e-05,Here Comes The Night Time,Arcade Fire,Reflektor
4n1ZGm3TxYmoYe1YR8cMus,60,2017-01-05 19:11:21,2024-08-23 19:05:59,423819.2166666667,0.016666666666666666,0.85,2786,0,0.00014632731,Desolation Row,Bob Dylan,Highway 61 Revisited
4nA0biSjtvOL41Hd9MBXqR,2,2016-12-17 01:01:37,2017-03-08 16:19:55,112559.0,0.0,0.5,81,0,0.00020218476,Ain't My Fault,Zara Larsson,Ain't My Fault
4nAvEP0TxzNPiu710Dl5va,1,2023-03-28 16:35:39,2023-03-28 16:35:39,101375.0,0.0,0.0,0,0,0.0002036255,Générique de fin,Gabriel Yared,Si tu voyais son cœur (Bande originale du film)
4nFAL2TKUOoAPQJ5DGGoTd,1,2021-06-04 18:03:43,2021-06-04 18:03:43,155157.0,0.0,1.0,0,0,4.2584154e-05,Butchie's Tune,The Lovin' Spoonful,Daydream
4nI8e3fy1hHvhCvJURv5JI,4,2018-08-20 05:27:29,2018-08-20 20:44:47,115708.75,0.0,1.0,0,1,0.9997873,Mamma Mia - From 'Mamma Mia!' Original Motion Picture Soundtrack,Meryl Streep,Mamma Mia! The Movie Soundtrack
4nN3sSVDpCqf3TW4tpDBAS,1,2018-09-27 01:25:03,2018-09-27 01:25:03,99973.0,0.0,0.0,0,0,0.0002036255,"The Honeymoon Song - Live At The BBC For ""Pop Go The Beatles"" / 6th August, 1963",The Beatles,Live At The BBC
4nP61MTQW0QjHg0DcqsmMN,2,2022-03-29 06:19:58,2022-03-31 18:35:45,259453.0,0.0,0.0,2,1,0.99982077,El Breve Espacio En Que No Estas,Pablo Milanés,Em Vivo
4nQNNwnIUUmFzVOcVVJCk1,3,2024-01-13 04:16:46,2024-01-21 07:35:53,191000.0,0.0,1.0,8,1,0.99969983,E.V.A.,Jean-Jacques Perrey,Moog Indigo
4nRhbx8L4ifnMKaE5jSQGR,1,2021-04-13 17:15:51,2021-04-13 17:15:51,188593.0,0.0,1.0,0,0,5.0889877e-05,Only Love Can Break Your Heart,Neil Young,After the Gold Rush
